sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);email_user_mirrored;texto;Enter the email of the user to be mirrored;Qual é o e-mail desse colega?;modelo;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_attachment;anexo;Attach the document (payment slip, notification, etc.);Envie o boleto, notificação ou cobrança do sindicato;modelo;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;country;texto;Country;Qual é o país da subsidiária?;modelo;;;
b4e12da91bdc2150a530426fe54bcb1a;Informações ou dúvidas relacionadas à Férias;Tirar dúvida sobre férias (Brasil);v_description_details;texto longo;Use the field below to detail your request;Conte em detalhes a sua dúvida sobre férias.;1ª análise;;;
b4e12da91bdc2150a530426fe54bcb1a;Informações ou dúvidas relacionadas à Férias;Tirar dúvida sobre férias (Brasil);selecione_o_tema;lista;Select the topic;Sua dúvida é sobre qual tema de férias?;1ª análise;;;
b4e12da91bdc2150a530426fe54bcb1a;Informações ou dúvidas relacionadas à Férias;Tirar dúvida sobre férias (Brasil);request_type;lista;Request type;É uma dúvida, reclamação ou sugestão?;1ª análise;;;
7153436d1b046d58d1abda4ce54bcb54;Desligamento Transferência Permanente Internacional;Desligar colaborador por transferência internacional permanente;v_yes_no;sim/não;Will there be a vacancy replenishment?;A vaga será reposta?;1ª análise;;;
7153436d1b046d58d1abda4ce54bcb54;Desligamento Transferência Permanente Internacional;Desligar colaborador por transferência internacional permanente;v_name;referência;Name;Qual colaborador será transferido e desligado no Brasil?;1ª análise;;;
7153436d1b046d58d1abda4ce54bcb54;Desligamento Transferência Permanente Internacional;Desligar colaborador por transferência internacional permanente;v_termination_date;data;Termination Date;Qual é a data de desligamento no Brasil?;1ª análise;;;
7153436d1b046d58d1abda4ce54bcb54;Desligamento Transferência Permanente Internacional;Desligar colaborador por transferência internacional permanente;v_description;texto longo;Description;Para qual país e empresa ele vai? Quer acrescentar algo?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_store_name;referência;Store's Name;De qual loja é o boleto?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_cost_center;texto;Cost Center;Qual é o centro de custo da loja?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_store_cnpj;texto;Store's CNPJ;Qual é o CNPJ da loja?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_bill_expiration_date;data;Bill expiration date;Qual é a data de vencimento do boleto?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_which_company_is_you_request_for;lista;Which company is you request for?;O pagamento é de qual empresa?;1ª análise;;;
daebc4ad3b001290924d0247f4e45a0c;Solicitar pagamento de Aluguel e Condomínio Varejo							;Pagar aluguel, condomínio ou conta de consumo de loja;v_attach_bill;anexo;Attach bill;Anexe o boleto, por favor.;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);reason_requesting_preliminary_approval;lista;Reason for requesting the Preliminary Approval;Qual é o motivo da prévia: cargo de diretor ou acima, mais de 20 anos de empresa ou pacote de desligamento?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);expected_shutdown_date;data;Expected Shutdown Date;Qual é a data prevista do desligamento?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);termination_fee;sim/não;Will there be a termination fee?;Haverá multa rescisória?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);additional_payment_included_termination_settlement;texto longo;Describe what additional payment will be included in the termination settlement.;Qual pagamento adicional será incluído na rescisão?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);select_collaborator;referência;Select the collaborator;Para qual colaborador é a prévia de rescisão?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);additional_payment;sim/não;Will there be any additional payment?;Haverá algum pagamento adicional?;1ª análise;;;
3a4932df87544b14ec360e530cbb3516;Solicitação de Prévia de Rescisão;Solicitar prévia de rescisão (diretores, +20 anos ou pacote de desligamento);additional_information;texto longo;Additional information;Quer acrescentar alguma informação?;1ª análise;;;
6c0c3c2d1b902150a530426fe54bcb7c;Informações ou dúvidas relacionadas à Folha de Pagamento;Tirar dúvidas sobre a folha de pagamento;tipo_de_solicitacao;lista;Request type;É uma dúvida, uma inconsistência no pagamento ou um pedido de informação?;1ª análise;;;
6c0c3c2d1b902150a530426fe54bcb7c;Informações ou dúvidas relacionadas à Folha de Pagamento;Tirar dúvidas sobre a folha de pagamento;v_description_details;texto longo;Describe what you need in this field;Conte o que aconteceu, incluindo o mês de referência.;1ª análise;;;
6c0c3c2d1b902150a530426fe54bcb7c;Informações ou dúvidas relacionadas à Folha de Pagamento;Tirar dúvidas sobre a folha de pagamento;select_the_topic;lista;Select the Topic;Sobre qual assunto é sua dúvida (por exemplo: salário, descontos, PLR, pensão alimentícia)?;1ª análise;;;
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);attachment_approval;anexo;Approval (copy of the manager's email approving);Anexe o e-mail do seu gestor aprovando o acesso.;1ª análise;;;
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);type_of_access;lista;What type of access?;Que tipo de acesso você precisa?;1ª análise;;;
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);model_users_mirror;lista;Model users to mirror?;Você quer o mesmo acesso de um colega (usuário modelo)?;1ª análise;;;
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);inclua_as_ilhas_necessarias;texto largo;Qual a ilha solicitada?;Para qual ilha de trabalho é o acesso?;1ª análise;;;
1b4c8d151b5da118d1abda4ce54bcb4b;Solicitação de acesso ao portal GED;Solicitar acesso ao portal GED (Gestão Eletrônica de Documentos);name_user_mirrored;texto;Enter the username to be mirrored;Qual colega devemos usar como modelo?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_observation;texto;Observation;Quer acrescentar alguma observação?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_due_date;data;Due Date;Qual é a data de vencimento?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_union_cnpj;texto;Union CNPJ;Qual é o CNPJ do sindicato?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_type_of_union_payment;lista;Type of Union Payment;Que tipo de pagamento sindical é esse?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_subcompany;referência;Which sub-company is the service for?;Para qual empresa do grupo é o pagamento?;1ª análise;;;
b452011087fc0f90ec360e530cbb356e;Solicitações de Pagamentos Sindicais;Enviar pagamento sindical para análise;v_union_name;texto;Union name;Qual é o nome do sindicato?;1ª análise;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;supplier_name;texto;Supplier Name;Qual é o nome do cliente da fatura?;1ª análise;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;which_company_is_your_request_for;lista;Which company is your request for?    ;Para qual empresa é o registro?;1ª análise;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;market_approver;referência;Market Approver  ;Quem é o aprovador do mercado?;1ª análise;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;which_subsidiary_is_the_service_for;referência;Which subsidiary is the service for?    ;Qual é a subsidiária?;1ª análise;;;
47b773db33104b1498331c07ee5c7bbc;Solicitação de Registro de Faturas - Outros Clientes;Registrar fatura de outros clientes;additional_information;texto longo;Additional Information;Quer acrescentar detalhes da fatura (número, valor, vencimento)?;1ª análise;;;
