sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
2bd570a487788310ec360e530cbb35c8;CARTÃO COMBUSTÍVEL -  2º VIA, DESBLOQUEIO E ALTERAÇÃO DE LIMITE;Alterar limite do cartão combustível;question_attach_collaborators;anexo;Attach the file with the list of collaborators here;Envie a planilha com a lista de colaboradores.;1ª análise;;;
2bd570a487788310ec360e530cbb35c8;CARTÃO COMBUSTÍVEL -  2º VIA, DESBLOQUEIO E ALTERAÇÃO DE LIMITE;Alterar limite do cartão combustível;question_attach_manager;anexo;Attach the Manager's approval here;Envie a aprovação do gestor.;1ª análise;;;
2bd570a487788310ec360e530cbb35c8;CARTÃO COMBUSTÍVEL -  2º VIA, DESBLOQUEIO E ALTERAÇÃO DE LIMITE;Alterar limite do cartão combustível;question_new_limit;texto;Value of the new limit requested;Qual o novo limite desejado, em reais?;1ª análise;;;
2bd570a487788310ec360e530cbb35c8;CARTÃO COMBUSTÍVEL -  2º VIA, DESBLOQUEIO E ALTERAÇÃO DE LIMITE;Alterar limite do cartão combustível;question_change_type;lista;What type of change needs to be made;A alteração é permanente ou um complemento pontual?;1ª análise;;;
18ac98eb3bb30250924d0247f4e45ac5;Dúvidas, consultas, reclamações ou sugestões sobre licenças;Tirar dúvida ou reclamar sobre licenças (América Hispânica);reason_for_contact;lista;Reason for contact:;É uma dúvida, consulta, reclamação ou sugestão?;1ª análise;;;
18ac98eb3bb30250924d0247f4e45ac5;Dúvidas, consultas, reclamações ou sugestões sobre licenças;Tirar dúvida ou reclamar sobre licenças (América Hispânica);select_the_license_type;lista lookup;Select the license type:;Sobre qual tipo de licença?;1ª análise;;;
18ac98eb3bb30250924d0247f4e45ac5;Dúvidas, consultas, reclamações ou sugestões sobre licenças;Tirar dúvida ou reclamar sobre licenças (América Hispânica);v_detail_field;texto longo;Use the following field to detail your need;Conte em detalhes o que você precisa.;1ª análise;;;
18ac98eb3bb30250924d0247f4e45ac5;Dúvidas, consultas, reclamações ou sugestões sobre licenças;Tirar dúvida ou reclamar sobre licenças (América Hispânica);select_the_category_as_appropriate;lista lookup;Select the category as appropriate:;Qual é o assunto específico?;1ª análise;;;
b3f428323b801610924d0247f4e45aa2;Solicitações de pagamento antecipado;Solicitar adiantamento salarial (Chile);v_type_of_request;lista;Type of request;Você quer pedir um adiantamento ou cancelar um adiantamento recorrente?;1ª análise;;;
b3f428323b801610924d0247f4e45aa2;Solicitações de pagamento antecipado;Solicitar adiantamento salarial (Chile);v_detail_field;texto longo;Please use the field below to detail your need;Quer acrescentar algum detalhe sobre o pedido?;1ª análise;;;
6a2fa9bc1b005650514cbaef4b4bcb85;Questões, dúvidas, reclamações ou sugestões relacionadas a Férias;Tirar dúvida ou reclamar sobre férias (América Hispânica);v_select_the_category;lista;Select the category;Sobre qual assunto de férias?;1ª análise;;;
6a2fa9bc1b005650514cbaef4b4bcb85;Questões, dúvidas, reclamações ou sugestões relacionadas a Férias;Tirar dúvida ou reclamar sobre férias (América Hispânica);v_detail_field;texto longo;Use the following field to detail your need;Conte em detalhes o que você precisa.;1ª análise;;;
6a2fa9bc1b005650514cbaef4b4bcb85;Questões, dúvidas, reclamações ou sugestões relacionadas a Férias;Tirar dúvida ou reclamar sobre férias (América Hispânica);v_contact_reason;lista;Contact reason;É uma dúvida, consulta, reclamação ou sugestão?;1ª análise;;;
b774fd621b3b8610514cbaef4b4bcbea;Dúvidas, questões, reclamações ou sugestões relativas a admissões, movimentos, promoções ou saídas;Tirar dúvida sobre admissão, transferência, promoção ou saída (América Hispânica);v_select_category;lista lookup;Select category;O assunto é admissão, movimentação, promoção ou saída?;1ª análise;;;
b774fd621b3b8610514cbaef4b4bcbea;Dúvidas, questões, reclamações ou sugestões relativas a admissões, movimentos, promoções ou saídas;Tirar dúvida sobre admissão, transferência, promoção ou saída (América Hispânica);v_contact_reason;lista;Contact reason;É uma dúvida, consulta, reclamação ou sugestão?;1ª análise;;;
b774fd621b3b8610514cbaef4b4bcbea;Dúvidas, questões, reclamações ou sugestões relativas a admissões, movimentos, promoções ou saídas;Tirar dúvida sobre admissão, transferência, promoção ou saída (América Hispânica);v_field_detail;texto longo;Use the following field to detail your need;Conte em detalhes o que você precisa.;1ª análise;;;
4a564f8b3bfb0e10924d0247f4e45a5e;Dúvidas, consultas, reclamações ou sugestões sobre Dados Pessoais;Tirar dúvida ou registrar reclamação sobre dados pessoais (América Hispânica);v_contact_reason;lista;Contact reason;É uma dúvida, consulta, reclamação ou sugestão?;1ª análise;;;
4a564f8b3bfb0e10924d0247f4e45a5e;Dúvidas, consultas, reclamações ou sugestões sobre Dados Pessoais;Tirar dúvida ou registrar reclamação sobre dados pessoais (América Hispânica);v_detail_field;texto longo;Use the following field to detail your need;Conte em detalhes o que você precisa.;1ª análise;;;
4a564f8b3bfb0e10924d0247f4e45a5e;Dúvidas, consultas, reclamações ou sugestões sobre Dados Pessoais;Tirar dúvida ou registrar reclamação sobre dados pessoais (América Hispânica);v_select_the_category_lookup;lista lookup;Select the category;Sobre qual tema dos seus dados pessoais?;1ª análise;;;
b184d8c03b989e10924d0247f4e45a6a;Solicitações de relatório;Solicitar relatório de RH (América Hispânica);v_report_type;lista;Report type;Que tipo de relatório você precisa?;1ª análise;;;
b184d8c03b989e10924d0247f4e45a6a;Solicitações de relatório;Solicitar relatório de RH (América Hispânica);v_field_detail;texto longo;Use this field to detail the purpose of your request and also the type of information required for the report, such as: emails, receipt date, cost center, band, etc.;Para que você precisa do relatório e quais informações ele deve trazer?;1ª análise;;;
