sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
f6e9b18a3b609a10924d0247f4e45a1b;Solicitações relacionadas a Certificados e Documentos;Solicitar certificado ou declaração de trabalho;description_information;texto longo;Please provide the information you need to be included in the certificate you are requesting;Que informações devem constar no documento? (por exemplo, para quem é destinado, salário, cargo);1ª análise;;;
f6e9b18a3b609a10924d0247f4e45a1b;Solicitações relacionadas a Certificados e Documentos;Solicitar certificado ou declaração de trabalho;indicate_legalized;texto;Indicate through which means or institution you need it to be certified/legalized.;Em qual órgão ou instituição ele deve ser certificado ou legalizado?;1ª análise;;;
17bab25687b95210ec360e530cbb3527;Dúvidas, consultas, reclamações ou sugestões relacionadas à Frota;Tirar dúvida ou registrar reclamação sobre a frota;v_category;lista lookup;Category;Sobre qual assunto da frota?;1ª análise;;;
17bab25687b95210ec360e530cbb3527;Dúvidas, consultas, reclamações ou sugestões relacionadas à Frota;Tirar dúvida ou registrar reclamação sobre a frota;v_details;texto longo;Use the following field to detail your need;Conte com detalhes o que aconteceu ou o que você precisa.;1ª análise;;;
17bab25687b95210ec360e530cbb3527;Dúvidas, consultas, reclamações ou sugestões relacionadas à Frota;Tirar dúvida ou registrar reclamação sobre a frota;v_contact_reason;lista;Contact reason;É uma dúvida, consulta, reclamação ou sugestão?;1ª análise;;;
85bfd7981b701a50514cbaef4b4bcb0b;Pedidos relacionados Despesas;Pedidos sobre despesas corporativas;type_of_request;lista;Type of request;Que tipo de pedido de despesa você quer fazer?;1ª análise;;;
85bfd7981b701a50514cbaef4b4bcb0b;Pedidos relacionados Despesas;Pedidos sobre despesas corporativas;detail;texto longo;Use the field below to detail your need;Descreva o que você precisa (mínimo de 40 caracteres).;1ª análise;;;
85bfd7981b701a50514cbaef4b4bcb0b;Pedidos relacionados Despesas;Pedidos sobre despesas corporativas;who_is_this_request_for;referência;Who is this request for?;Para quem é esta solicitação? (para você ou para outro colaborador);1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar baixa de títulos;v_select_the_approver;referência;Select the approver;Quem vai aprovar a baixa?;1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar baixa de títulos;v_attach_spreadsheet;anexo;Attach the spreadsheet with the titles to be written off;Anexe a planilha com os títulos a baixar, no modelo padrão.;1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar abertura de débito;v_category;lista;Category;Qual é o tipo de débito: multa ou baixa de débito indevido?;1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar abertura de débito;v_select_the_approver;referência;Select the approver;Quem vai aprovar?;1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar abertura de débito;v_motivo;texto longo;Reason;Qual é o motivo do débito?;1ª análise;;;
31ca83d11b3b1d14a530426fe54bcbbb;Solicitação de Baixa de Titulo e Abertura de Débito;Solicitar abertura de débito;v_attach_spreadsheet;anexo;Attach the spreadsheet with the titles to be written off;Anexe a planilha no modelo da categoria escolhida.;1ª análise;;;
fd1dee9d1bffd914a530426fe54bcb34;Solicitar criação de nota de crédito;Solicitar criação de nota de crédito;v_select_the_approver;referência;Select the approver;Quem vai aprovar a nota de crédito?;1ª análise;;;
fd1dee9d1bffd914a530426fe54bcb34;Solicitar criação de nota de crédito;Solicitar criação de nota de crédito;v_attach_template;anexo;Attach template with the listing to be created;Anexe a planilha com a listagem a criar, no modelo padrão.;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_extra_comments;texto longo;Use this field for any extra comments;Quer acrescentar algum comentário?;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_what_is_the_request;lista;What is the request?;Você quer ajustar dados já existentes ou incluir dados novos?;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_mandatory_action;lista;Mandatory action?;É uma ação obrigatória?;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_hours_per_class;texto;Workload per class;Qual é a carga horária por turma?;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_learning_category;lista;Learning Category;Qual é a categoria da ação de aprendizagem?;1ª análise;;;
d1d9642487477e10ec360e530cbb358f;Indicadores;Ajustar ou incluir dados nos indicadores de treinamento;v_training_name;texto;Training name;Qual é o nome do treinamento?;1ª análise;;;
c421e34087cfb610ec360e530cbb3581;Informações ou dúvidas relacionadas à frota;Tirar dúvida sobre veículo corporativo;v_select_option;lista;Select an option:;Qual opção descreve melhor a sua dúvida?;1ª análise;;;
c421e34087cfb610ec360e530cbb3581;Informações ou dúvidas relacionadas à frota;Tirar dúvida sobre veículo corporativo;v_detail_your_request;texto longo;Use the field below to detail your request;Descreva sua dúvida com detalhes.;1ª análise;;;
c421e34087cfb610ec360e530cbb3581;Informações ou dúvidas relacionadas à frota;Tirar dúvida sobre veículo corporativo;v_request_type;lista;Request type;Sobre qual assunto do veículo corporativo é a sua dúvida?;1ª análise;;;
