sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_accounting_only;checkbox;Apenas Contabilização;É apenas para contabilização?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_currency;referência;Currency;Qual é a moeda do pagamento?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_additional_details;texto longo;Detalhes Adicionais;Você quer adicionar algum detalhe?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_attach_here_spr_form;anexo;Attach here the filled Global SPR form;Anexe aqui o formulário Global SPR preenchido.;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_spr_number;texto;SPR Number;Qual é o número da SPR?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_supplier;referência;Supplier;Qual é o fornecedor?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_supplier_number;texto;Supplier's number;Qual é o número do fornecedor?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_payday;data;Payday;Qual é a data de pagamento?;modelo;;;
7fd2d33987beb214ec360e530cbb35cf;Solicitação de Pagamento Via SPR;Solicitar pagamento via SPR (formulário Global SPR);v_emission_date;data;Emission date;Qual é a data de emissão?;modelo;;;
bf029e5e1ba2b810a530426fe54bcb4b;Solicitação de Vale Transporte Extra;Solicitar vale-transporte extra;declare_statement_veracity;sim/não;I declare to assume full responsibility for the accuracy of the information contained in this form.;Você confirma que as informações estão corretas e assume a responsabilidade por elas?;1ª análise;;;
bf029e5e1ba2b810a530426fe54bcb4b;Solicitação de Vale Transporte Extra;Solicitar vale-transporte extra;comments;texto longo;Comments;Quer deixar alguma observação?;1ª análise;;;
bf029e5e1ba2b810a530426fe54bcb4b;Solicitação de Vale Transporte Extra;Solicitar vale-transporte extra;nova_anexo_dados_colaborador;anexo;;Envie a planilha com os dados do colaborador (modelo no link da descrição).;1ª análise;;;
87cb02061b5ce950a530426fe54bcb55;Aplicação / Devolução de Medida Disciplinar;Solicitar emissão de medida disciplinar (advertência);v_name;referência;Contributor's Name;Qual colaborador vai receber a medida disciplinar?;1ª análise;;;
87cb02061b5ce950a530426fe54bcb55;Aplicação / Devolução de Medida Disciplinar;Solicitar emissão de medida disciplinar (advertência);v_reason;texto longo;Reason for Warning;Qual é o motivo da medida? Descreva o ocorrido.;1ª análise;;;
87cb02061b5ce950a530426fe54bcb55;Aplicação / Devolução de Medida Disciplinar;Solicitar emissão de medida disciplinar (advertência);v_warning_type;lista;Warning Type;Qual é o tipo de medida (advertência ou suspensão)?;1ª análise;;;
87cb02061b5ce950a530426fe54bcb55;Aplicação / Devolução de Medida Disciplinar;Devolver medida disciplinar assinada;v_attach;anexo;Attach the return here;Anexe a medida disciplinar assinada.;1ª análise;;;
87cb02061b5ce950a530426fe54bcb55;Aplicação / Devolução de Medida Disciplinar;Devolver medida disciplinar assinada;v_who_received;referência;Who received a warning?;Qual colaborador recebeu a medida disciplinar?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_name;referência;Name of employee who will be reinstated;Quem é o ex-colaborador que será reintegrado?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_reason_pregnancy;sim/não;Is the reason pregnancy?;O motivo da reintegração é gravidez?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_process_number;texto;Process number;Qual é o número do processo judicial?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_phone;texto;Phone;Qual o telefone de contato do ex-colaborador?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_open_cat;sim/não;Is it necessary to open a CAT?;É preciso abrir uma CAT (Comunicação de Acidente de Trabalho)?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_period;data;Reinstatement Period;A partir de qual data a reintegração vale?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_select_the_reason;lista;Select the reason;Qual o motivo da abertura da CAT?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_description;texto longo;Description;Descreva o contexto da reintegração.;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_type_of_reinstatement;lista;Type of reinstatement;A reintegração é administrativa ou judicial?;1ª análise;;;
3a2fe0b81b4da5d0d1abda4ce54bcb46;Reintegração de ex colaborador;Solicitar reintegração de ex-colaborador;v_email;texto;Email;Qual o e-mail pessoal do ex-colaborador?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Adicionar membro a grupo de atendimento do CSC;v_requests_for_whom;lista;Requests for whom?;É para incluir você ou outra pessoa?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Adicionar membro a grupo de atendimento do CSC;group;referência;Group;Em qual grupo de atendimento a pessoa deve entrar?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Adicionar membro a grupo de atendimento do CSC;v_justify_your_request;texto longo;Justify your request;Por que essa pessoa precisa entrar no grupo?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Adicionar membro a grupo de atendimento do CSC;v_user;referência;User;Quem deve ser incluído no grupo?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Remover membro de grupo de atendimento do CSC;group;referência;Group;De qual grupo de atendimento a pessoa deve sair?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Remover membro de grupo de atendimento do CSC;v_justify_your_request;texto longo;Justify your request;Qual o motivo da remoção?;1ª análise;;;
2a4bc3a71b283110a530426fe54bcbd4;Adicionar ou Remover  membros em Grupos;Remover membro de grupo de atendimento do CSC;v_group_members;referência;Group members;Qual membro deve ser removido?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);v_filial;lista lookup;Affiliate;Em qual filial será feita a troca de escala?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);which_day_will_be_off;data;Which day will be off;Qual feriado (data) será de folga?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);v_detail;texto longo;If necessary, please detail your request;Quer acrescentar algum detalhe sobre a troca?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);fleg_ciente;sim/não;I am aware that collective scale changes will be carried out upon approval from union relations and must be requested with 5 business days in advance.;Você está ciente de que a troca depende de aprovação sindical e precisa de 5 dias úteis de antecedência?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);which_day_will_be_worked;data;Which day will be worked;Qual dia será trabalhado no lugar do feriado?;1ª análise;;;
58c52cfc3b7c5290924d0247f4e45a3d;Solicitar troca de escala coletiva;Solicitar troca coletiva de escala (feriado por dia trabalhado);nova_turnos;list collector;;Quais turnos participam da troca?;1ª análise;;;
7e680bf31bc8a51cd1abda4ce54bcb7f;Aprovar reembolsos diários por país;Solicitar programação de pagamento de reembolsos;v_what_is_the_refund_amount;texto;What is the refund amount?;Qual é o valor total dos reembolsos?;1ª análise;;;
7e680bf31bc8a51cd1abda4ce54bcb7f;Aprovar reembolsos diários por país;Solicitar programação de pagamento de reembolsos;v_number_of_refunds_requested;texto;Number of refunds requested?;Quantos reembolsos serão pagos?;1ª análise;;;
7e680bf31bc8a51cd1abda4ce54bcb7f;Aprovar reembolsos diários por país;Solicitar programação de pagamento de reembolsos;v_which_currency;lista;Which currency;Em qual moeda?;1ª análise;;;
7e680bf31bc8a51cd1abda4ce54bcb7f;Aprovar reembolsos diários por país;Solicitar programação de pagamento de reembolsos;v_attach_payment_list;anexo;Attach a payment list;Anexe a lista de pagamentos.;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_company;lista;Company;De qual empresa é esse colaborador?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_dismissal_date;data;Dismissal date;Qual foi a data de desligamento?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_description;texto longo;Description;Quer acrescentar alguma informação, como número do processo ou prazo?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_date_of_admission;data;Date of admission;Qual foi a data de admissão?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_claimant_s_name;referência;Claimant's name;De qual colaborador ou ex-colaborador são os documentos?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_specify_the_required_documents;texto longo;Specify the required documents;Quais documentos a auditoria ou fiscalização pediu?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_sub_company;referência;Sub-Empresa;Qual é a sub-empresa?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_enter_the_type_of_process;lista;Enter the type of process;Os documentos são para processo trabalhista, auditoria ou fiscalização?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;v_inform_the_document;texto;Inform the document;Qual outro documento você precisa?;1ª análise;;;
59a2d0171bef9190d1abda4ce54bcb98;Documentos para Processo Trabalhista, Auditoria e Fiscalização;Solicitar documentos para processo trabalhista, auditoria ou fiscalização;nova_documentos;list collector;;Quais documentos você precisa?;1ª análise;;;
f12b20081b482dd4a530426fe54bcb40;Solicitar Cancelamento de Férias Programadas;Cancelar férias programadas no ADP;v_solicitation_to_whom;lista;"Solicitation to Whom?
";O cancelamento é das suas férias ou de alguém da sua equipe?;1ª análise;;;
f12b20081b482dd4a530426fe54bcb40;Solicitar Cancelamento de Férias Programadas;Cancelar férias programadas no ADP;v_vacation_start_date;data;Scheduled Vacation Start Date;Qual a data de início das férias que você quer cancelar?;1ª análise;;;
f12b20081b482dd4a530426fe54bcb40;Solicitar Cancelamento de Férias Programadas;Cancelar férias programadas no ADP;v_comment_vacation;texto longo;Comment;Qual o motivo do cancelamento?;1ª análise;;;
f12b20081b482dd4a530426fe54bcb40;Solicitar Cancelamento de Férias Programadas;Cancelar férias programadas no ADP;nova_aprovacao_gestor;anexo;;Envie o anexo com a aprovação do seu gestor.;1ª análise;;;
d9a39a1e1b2ab810d1abda4ce54bcb4b;Alteração de Vale Refeição - VR, Alimentação - VA;Alterar Vale-Refeição ou Vale-Alimentação;information_accuracy_responsibility;sim/não;Do you declare to assume full responsibility for the accuracy of the information contained in this form?;Você confirma que as informações estão corretas?;1ª análise;;;
d9a39a1e1b2ab810d1abda4ce54bcb4b;Alteração de Vale Refeição - VR, Alimentação - VA;Alterar Vale-Refeição ou Vale-Alimentação;payroll_deduction_awareness;sim/não;"I declare that I am aware that the benefit is subject to payroll deduction, as per legal provision/benefit policy.
";Você está ciente de que o benefício tem desconto em folha?;1ª análise;;;
057cb47a1b6fb010d1abda4ce54bcb2d;Solicitação de Acordo do Saldo Devedor;Negociar saldo devedor após afastamento;add_more_info;texto longo;If you want to provide more information, use this field:;Quer acrescentar alguma informação? (opcional);1ª análise;;;
057cb47a1b6fb010d1abda4ce54bcb2d;Solicitação de Acordo do Saldo Devedor;Negociar saldo devedor após afastamento;way_remove_balance;lista;What way do you want to remove or do you have a creditor balance?;Como você prefere quitar o saldo devedor?;1ª análise;;;
