sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Solicitar vaga no berçário;v_in_case_of_return_of_leave_do_you_intend_to_attach_vacation_to_the_maternity_leave;sim/não;In case of return of leave, do you intend to attach vacation to the Maternity Leave?;Você pretende emendar férias depois da licença-maternidade?;1ª análise;;;
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Solicitar vaga no berçário;v_phone;texto;Phone;Qual seu telefone com DDD?;1ª análise;;;
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Solicitar vaga no berçário;v_attach_holidays_to_maternity_leave;anexo;Attach holidays to Maternity Leave;Anexe a programação de férias.;1ª análise;;;
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Solicitar vaga no berçário;v_childs_date_of_birth;data;Date of birth of the child or Probable date of delivery;Qual a data de nascimento da criança, ou a data provável do parto?;1ª análise;;;
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Desistir da vaga no berçário;v_i_declare_that_i_am_giving_up_the_vacancy_from_this_date;checkbox;I declare that I am giving up the vacancy from this date and I am aware that I will be subject to the availability of a vacancy for future use.;Você confirma que desiste da vaga a partir de hoje, ciente de que uma nova vaga dependerá de disponibilidade?;1ª análise;;;
73bfff2d1b37d154d1abda4ce54bcb1d;Solicitação ou Desistência de Vaga no Berçário;Desistir da vaga no berçário;v_childs_name_waiver;lista lookup;Child's name;De qual criança é a vaga?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;acao_obrigatoria;sim/não;Ação obrigatória?;O curso é obrigatório?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;anexo_conteudo_carregado_lista_presenca;anexo;Attach cover image;Anexe a imagem de capa do curso.;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;nome_da_celula;texto;Nome da Célula;Qual é o nome da célula?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;insert_link_Customer_satisfaction_survey_form;texto;Insert the link to the Customer Satisfaction Survey form.;Tem link da pesquisa de satisfação? Se tiver, informe.;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;download_the_form_compaing_here;anexo;Fill out the form and attach it.;Anexe o formulário da campanha preenchido.;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;training_name;texto;Training Title;Qual é o nome do curso?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;seleciona_o_hub;lista;Selecione o HUB;Para qual HUB é o curso?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;data_horario_inicio;data/hora;Data e horário de início;Qual é a data e o horário de início?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;link_eligibles_database_collaborator_id;texto;Enter the link to the Eligibles database (The database must contain the collaborator ID).;Qual é o link da base de elegíveis (com a matrícula de cada colaborador)?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;enter_the_link_to_the_content_to_be_loaded;texto;Enter the link to the content to be loaded.;Qual é o link do conteúdo que vamos cadastrar?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;do_you_wish_to_perform_a_bulk_enrollment;lista;Do you wish to perform a bulk enrollment or create a campaign for this course?;Quer fazer inscrição em massa ou criar uma campanha para o curso?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;responsible_for_content;texto;Responsible for content;Quem é o responsável pelo conteúdo?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;training_objective;texto;Course description;Descreva o curso em poucas palavras.;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Cadastrar curso no Workday Learning;categoria_de_aprendizagem;lista;Categoria de Aprendizagem;Qual é a categoria de aprendizagem do curso?;1ª análise;;;
6a574af087cff250ec360e530cbb356c;Solicitações Workday Learning;Tirar dúvida sobre o Workday Learning;additional_information;texto;Additional information;Qual é a sua dúvida sobre o Workday Learning?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;numero_de_protocolo_nat;texto;Número de protocolo NAT;Qual é o número de protocolo do atendimento Natura (NAT)?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;nome_do_franqueado;texto;Nome do franqueado;Qual é o nome do franqueado?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;numero_do_pedido;texto;Número do pedido;Qual é o número do pedido?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;tipo_de_solicitacao;lista;Tipo de solicitação;O que você precisa: análise do pedido ou reembolso/estorno?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;valor_capta;texto;Valor Capta;E quanto foi pago pelo Capta?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;valor_emanapay;texto;Valor EmanaPay;Quanto foi pago pelo EmanaPay?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;detalhamento_da_solicitacao;texto longo;Detalhamento da solicitação;Descreva o que aconteceu com o pedido.;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;valor_a_ser_estornado_reembolsado;texto;Valor a ser estornado/reembolsado;Qual valor deve ser estornado ou reembolsado?;1ª análise;;;
71b073b033084b9498331c07ee5c7b88;Atendimento a Franquias;Solicitar análise de pedido de franquia;codigo_do_franqueado;texto;Código do Franqueado;Qual é o código do franqueado?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_neighborhood;texto;Neighborhood;Qual é o bairro?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_zip_code;texto;CEP;Qual é o CEP do endereço de entrega?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_city;texto;City;Qual é a cidade?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_enter_the_option;lista;Enter the option;O que você precisa sobre o cartão?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_has_the_benefit_claimed;sim/não;Has the benefit already been claimed?;Você já pediu a adesão ao vale-transporte?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_number;texto;Number;Qual é o número?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_choose_the_location;lista;Choose the location;Em qual unidade você quer retirar o cartão?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_street;texto;Street;Qual é a rua?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_departament;texto;Departament;Qual é o seu departamento?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_where_do_you_want_to_receive_your_card;lista;Where do you want to receive your card?;Onde você quer receber o cartão: no seu endereço ou no seu local de trabalho?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_complement;texto;Complement;Tem complemento (apartamento, bloco)?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_responsible;texto;Responsible;Quem pode receber o cartão por você na unidade?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_type_of_benefit;lista;Type of benefit;De qual cartão de benefício você está falando?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_other_store;texto;Other store;Se a sua loja não apareceu na lista, qual é o nome dela?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_store;referência;Store;Em qual loja você trabalha?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;v_workplace;lista;Workplace;Você trabalha em unidade/escritório ou em loja?;1ª análise;;;
0c6f995a1b679150a530426fe54bcba6;Acompanhamento de Beneficio (Cartão de Vale Transporte);Acompanhar entrega do cartão de vale-transporte ou benefício;nova_confirmar_endereco_cadastrado;sim/não;;Podemos entregar no endereço que está no seu cadastro?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;bank;lista;Bank;Em qual banco a pensão deve ser depositada?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;comments;texto longo;Comments;Alguma observação? (opcional);1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;pensioner_phone;texto;Pensioner phone;Qual o telefone com DDD de quem recebe?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;name_pensioner;texto;Name Pensioner;Qual o nome completo de quem vai receber a pensão?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;pensioner_cpf;texto;Pensioner CPF;Qual o CPF dessa pessoa?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;bank_account_digit;texto;"Bank Account Digit
";Qual o dígito da conta? (se não tiver, responda x);1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;agency;texto;Agency;Qual a agência?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;account;texto;Account;Qual o número da conta?;1ª análise;;;
64e980ff1bc37c10a530426fe54bcbf3;Solicitação de cadastro de pensão alimentícia;Cadastrar pensão alimentícia;nova_oficio_judicial;anexo;;Envie o ofício judicial ou o acordo da pensão.;1ª análise;;;
822a4a181b1f3010d1abda4ce54bcbe7;Lançamento de Atestados;Enviar atestado médico;certificate_start_date;data;Certificate start date;Qual a data de início do atestado?;1ª análise;;;
822a4a181b1f3010d1abda4ce54bcbe7;Lançamento de Atestados;Enviar atestado médico;contact_phone_number;texto;Please enter a contact phone number;Qual telefone com DDD podemos usar para falar com você?;1ª análise;;;
822a4a181b1f3010d1abda4ce54bcbe7;Lançamento de Atestados;Enviar atestado médico;field_additional_information;texto longo;Use this field in case of additional information;Quer acrescentar alguma informação? (opcional);1ª análise;;;
822a4a181b1f3010d1abda4ce54bcbe7;Lançamento de Atestados;Enviar atestado médico;v_attachment;anexo;Attach your certificate here;Envie a foto ou o PDF do atestado.;1ª análise;;;
822a4a181b1f3010d1abda4ce54bcbe7;Lançamento de Atestados;Enviar atestado médico;certificate_days;texto;Enter the number of days;Quantos dias de afastamento constam no atestado?;1ª análise;;;
3ac2b8cc1bbbb010a530426fe54bcbe6;Solicitação de declaração;Solicitar declaração ao RH;need_statement;lista;What type of statement do you need?;Qual tipo de declaração você precisa?;1ª análise;;;
3ac2b8cc1bbbb010a530426fe54bcbe6;Solicitação de declaração;Solicitar declaração ao RH;information_need;texto longo;What information do you need on the statement?;O que precisa constar na declaração?;1ª análise;;;
3ac2b8cc1bbbb010a530426fe54bcbe6;Solicitação de declaração;Solicitar declaração ao RH;formatter;texto;If you selected others, specify the declaration type here;Qual é o tipo de declaração?;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;v_attach_the_proof_of_scheduling_the_expertise;anexo;Attach the proof of scheduling the expertise;Envie o comprovante de agendamento da perícia.;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;v_what_is_the_date_of_the_medical_examination;data;What is the date of the medical examination;Qual a data da perícia?;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;v_attach_the_completed_social_security_advance_form;anexo;Attach the completed Social Security Advance form;Envie o formulário de adiantamento preenchido e assinado.;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;v_request_type;lista;Request type;Você quer o adiantamento previdenciário (aguardando perícia) ou o complemento do benefício já concedido?;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;v_was_the_medical_examination_scheduled_at_the_inss;sim/não;Was the medical examination scheduled at the INSS?;A perícia no INSS já está agendada?;1ª análise;;;
55d956d71b3711d4a530426fe54bcb29;Solicitação de Adiantamento e Complemento Previdenciário;Solicitar adiantamento ou complemento do INSS durante afastamento;nova_carta_concessao_inss;anexo;;Envie a carta de concessão e o comunicado de decisão do INSS.;1ª análise;;;
