sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
bc3db2bb1bf43910d1abda4ce54bcb55;Nota Fiscal Outras Saídas;Solicitar nota fiscal de outras saídas (teste, transferência, evento, armazenagem);nova_ciencia_conformidade;lista;;Você confirma que a operação segue as regras de conformidade legal descritas no artigo?;1ª análise;;;
e07accd81bcdb910a530426fe54bcbed;Cadastro preço Brasil/Cadastro de preço exportação;Solicitar cadastro de preço (Brasil ou exportação);v_what_type_of_price_register;lista;What type of price register;O cadastro de preço é para venda no Brasil ou para exportação?;1ª análise;;;
2d6ceef71b743910d1abda4ce54bcbfd;Emissão de Notas Fiscais de Devolução;Solicitar nota fiscal de devolução ao fornecedor;v_which_invoice_number_do_you_want_to_return;texto;Which invoice number do you want to return?;Qual o número da nota que será devolvida? (formato 000000000-000);1ª análise;;;
f43681331b38f510d1abda4ce54bcb5a;Cancelar ou Corrigir Nota Fiscal;Cancelar ou corrigir nota fiscal de saída;v_which_invoice_number_do_you_want_to_cancel_or_correct;texto;Which invoice number do you want to cancel or correct?;Qual o número da nota? (formato 000000000-000);1ª análise;;;
f43681331b38f510d1abda4ce54bcb5a;Cancelar ou Corrigir Nota Fiscal;Cancelar ou corrigir nota fiscal de saída;v_attach_outgoing_invoice;anexo;Attach outgoing invoice;Anexe a nota fiscal de saída.;1ª análise;;;
f43681331b38f510d1abda4ce54bcb5a;Cancelar ou Corrigir Nota Fiscal;Cancelar ou corrigir nota fiscal de saída;nova_acao_nf;lista;;Você quer cancelar ou corrigir a nota?;1ª análise;;;
af68d93f1b78f510d1abda4ce54bcb33;Divergência entre Físico e Fiscal;Informar divergência entre físico e fiscal no recebimento;v_what_invoice_number_do_you_want_to_receive;texto;What invoice number do you want to receive?;Qual o número da nota recebida? (formato 000000000-000);1ª análise;;;
af68d93f1b78f510d1abda4ce54bcb33;Divergência entre Físico e Fiscal;Informar divergência entre físico e fiscal no recebimento;v_which_supplier;referência;Which supplier?;Qual é o fornecedor?;1ª análise;;;
f228b1371b743910a530426fe54bcbcd;Remessa para Troca em Garantia;Solicitar nota fiscal de remessa para troca em garantia;v_attach_nf_receipt_of_items;anexo;Attach NF receipt of items;Anexe a nota fiscal de recebimento do item.;1ª análise;;;
8ac6d2bf1b383910a530426fe54bcb4e;Retorno Comodato/Locação;Solicitar nota fiscal de retorno de comodato ou locação;v_attach_nf_receipt_of_items;anexo;Attach NF receipt of items;Anexe a nota fiscal de recebimento do bem.;1ª análise;;;
