sys_id;item;derivado;variavel;tipo;question_text_original;label;origem_label;avaliacao;label_ajustado;observacoes
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_value;texto;Inform the value (R$);Qual é o valor (R$)?;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_request_type;lista;Select request type;Que tipo de pagamento você precisa?;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_cpf;texto;Inform the CPF;Qual é o CPF dele?;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_cnpj;texto;Inform the CNPJ;Qual é o CNPJ da franquia?;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_accounting;texto;Inform accounting account;Qual é a conta contábil?;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_attach_approval;anexo;Attach the approval of the person in charge;Anexe a aprovação do responsável.;1ª análise;;;
4b499a951b84a558a530426fe54bcb84;Solicitação para tratativa de pagamentos Varejo;Solicitar pagamento do varejo (lojas);v_account_type;lista;Account Type;A conta é corrente ou poupança?;1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Dar ciência das minhas férias programadas;v_aware_vacation;checkbox;I am aware of the start date of my vacation;Você confirma que está ciente da data de início das suas férias? (trocar checkbox por Sim/Não com Include None);1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Dar ciência das minhas férias programadas;v_vacation_start_date;data;Vacation start date;Qual é a data de início das suas férias?;1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Dar ciência das minhas férias programadas;v_description;texto longo;Description ;Quer acrescentar alguma observação? (opcional);1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Devolver aviso de férias da minha equipe;v_description;texto longo;Description ;Quer acrescentar alguma observação?;1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Devolver aviso de férias da minha equipe;v_i_confirm_added_all;checkbox;I confirm that I have added all the collaborators found in the document that will be attached;Você confirma que incluiu todos os colaboradores do documento anexado? (Sim/Não);1ª análise;;;
9869b07c1bbf1114d1abda4ce54bcb13;Devolução do Aviso de Férias;Devolver aviso de férias da minha equipe;nova_anexo_aviso_adp;anexo;;Anexe o aviso de férias gerado pelo ADP.;1ª análise;;;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;Tirar dúvida sobre cartão corporativo;v_describe_your_question;texto longo;Describe your question;Conte qual é a sua dúvida.;1ª análise;;;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;Tirar dúvida sobre cartão corporativo;v_what_type_of_doubt_do_you_have;lista;What type of doubt do you have?;Sobre qual assunto é a sua dúvida?;1ª análise;;;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;Avisar viagem internacional com cartão corporativo;v_what_is_the_end_date_of_the_trip;data;What is the end date of the trip?;E em que data termina?;1ª análise;;;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;Avisar viagem internacional com cartão corporativo;v_what_is_the_destination_of_the_international_trip;texto;What is the destination of the international trip?;Para qual país ou cidade você vai viajar?;1ª análise;;;
96ae57af1b9c61d0d1abda4ce54bcbe7;Informações sobre Cartão Corporativo;Avisar viagem internacional com cartão corporativo;v_what_is_the_start_date_of_the_trip;data;What is the start date of the trip?;Em que data a viagem começa?;1ª análise;;;
0d5a7420874f3a10017d65790cbb354e;Treinamentos Normativos;Mapear treinamento normativo (NR) para colaborador;select_which_trainings_should_be_mapped;lista lookup;Select which training should be mapped;Qual treinamento de NR você quer mapear?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_enter_the_total_amount_of_the_accounting;texto;Enter the total amount of the accounting;Qual o valor total contábil?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_which_country;lista;Which country?;Em qual país?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_what_audience_is_question;lista;What audience is in question?;De qual público é o colaborador?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_what_currency_is_used;lista;What currency is used?;Em qual moeda?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_enter_the_total_amount_of_legalization_requested;texto;Enter the total amount of legalization requested;Qual o valor total a legalizar?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_attach_approval;anexo;Attach approval;Anexe a aprovação.;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_attach_the_report_or_detail_of_the_request;anexo;Attach the report or detail of the request;Anexe o relatório ou detalhamento do pedido.;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_additional_information;texto longo;Additional information;Quer acrescentar alguma informação?;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_attach_the_claim_vouchers;anexo;Attach the claim vouchers;Se tiver, anexe os comprovantes.;1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_what_month;texto;What's the month of the releases?;De qual mês são os lançamentos? (MM/AAAA);1ª análise;;;
b2fc94b81b09a5d0d1abda4ce54bcb5e;Reclassificação e Legalização de Adiantamentos a Colaboradores – LATAM;Reclassificar ou legalizar adiantamento - LATAM;v_what_process_is_the_request_for;lista;What process is the request for?;O que você precisa: anular, reclassificar, reintegrar depósito ou legalizar pagamento?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_enter_your_phone_number_mobile;texto;Enter your phone number (mobile);Qual é o seu número de celular (com DDD)?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_enter_your_cpf;texto;Enter your CPF;Qual é o seu CPF?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_enter_the_new_phone_number_mobile;texto;Enter the new phone number (mobile);Qual é o novo número de celular que deve ficar cadastrado no app?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_report_cost_center_pep;texto;Report Cost Center or PEP;Qual é o centro de custo ou PEP (Elemento do Plano de Estrutura de Projeto) para as corridas?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_what_is_the_demand_of_the_call;lista;What is the demand of the call?;O que você precisa: cadastro novo, reativação do acesso ou troca do celular cadastrado?;1ª análise;;;
dad4109c1b9c691ca530426fe54bcb24;Solicitar cadastro e reativação de app de Táxi e Viagens Corporativas;Cadastrar ou reativar acesso ao app de táxi e viagens corporativas;v_additional_information;texto longo;Additional information;Quer acrescentar mais alguma informação?;1ª análise;;;
